time,实时发电_风电
2025-12-13 09:15:00,1699.836
2025-12-13 09:30:00,1687.674
2025-12-13 09:45:00,1657.214
2025-12-13 10:00:00,1658.65
2025-12-13 10:15:00,1612.236
2025-12-13 10:30:00,1593.027
2025-12-13 10:45:00,1553.406
2025-12-13 11:00:00,1443.552
2025-12-13 11:15:00,1408.443
2025-12-13 11:30:00,1343.729
2025-12-13 11:45:00,1358.104
2025-12-13 12:00:00,1418.999
2025-12-13 12:15:00,1219.422
2025-12-13 12:30:00,1159.058
2025-12-13 12:45:00,1020.548
2025-12-13 13:00:00,874.627
2025-12-13 13:15:00,811.968
2025-12-13 13:30:00,805.346
2025-12-13 13:45:00,774.589
2025-12-13 14:00:00,847.537
2025-12-13 14:15:00,891.57
2025-12-13 14:30:00,761.095
2025-12-13 14:45:00,809.042
2025-12-13 15:00:00,788.188
2025-12-13 15:15:00,630.855
2025-12-13 15:30:00,673.28
2025-12-13 15:45:00,870.828
2025-12-13 16:00:00,875.364
2025-12-13 16:15:00,938.989
2025-12-13 16:30:00,937.125
2025-12-13 16:45:00,946.375
2025-12-13 17:00:00,983.17
2025-12-13 17:15:00,980.195
2025-12-13 17:30:00,1027.738
2025-12-13 17:45:00,1020.078
2025-12-13 18:00:00,995.966
2025-12-13 18:15:00,958.886
2025-12-13 18:30:00,992.471
2025-12-13 18:45:00,930.612
2025-12-13 19:00:00,913.464
2025-12-13 19:15:00,937.926
2025-12-13 19:30:00,1078.985
2025-12-13 19:45:00,1089.782
2025-12-13 20:00:00,1080.912
2025-12-13 20:15:00,1060.598
2025-12-13 20:30:00,1060.05
2025-12-13 20:45:00,1077.225
2025-12-13 21:00:00,1077.29
2025-12-13 21:15:00,1063.715
2025-12-13 21:30:00,1057.748
2025-12-13 21:45:00,1054.672
2025-12-13 22:00:00,1046.537
2025-12-13 22:15:00,1047.285
2025-12-13 22:30:00,1064.193
2025-12-13 22:45:00,1073.41
2025-12-13 23:00:00,1043.806
2025-12-13 23:15:00,993.487
2025-12-13 23:30:00,911.65
2025-12-13 23:45:00,929.964
2025-12-14 00:00:00,1083.19
2025-12-14 00:15:00,1090.495
2025-12-14 00:30:00,1080.45
2025-12-14 00:45:00,1075.613
2025-12-14 01:00:00,1047.016
2025-12-14 01:15:00,969.487
2025-12-14 01:30:00,900.265
2025-12-14 01:45:00,844.605
2025-12-14 02:00:00,822.523
2025-12-14 02:15:00,877.579
2025-12-14 02:30:00,889.079
2025-12-14 02:45:00,1049.252
2025-12-14 03:00:00,1006.667
2025-12-14 03:15:00,982.958
2025-12-14 03:30:00,978.047
2025-12-14 03:45:00,971.878
2025-12-14 04:00:00,991.87
2025-12-14 04:15:00,990.285
2025-12-14 04:30:00,1000.605
2025-12-14 04:45:00,994.255
2025-12-14 05:00:00,1000.15
2025-12-14 05:15:00,1002.927
2025-12-14 05:30:00,1020.847
2025-12-14 05:45:00,1006.918
2025-12-14 06:00:00,998.955
2025-12-14 06:15:00,988.297
2025-12-14 06:30:00,670.608
2025-12-14 06:45:00,713.984
2025-12-14 07:00:00,792.146
2025-12-14 07:15:00,908.935
2025-12-14 07:30:00,911.018
2025-12-14 07:45:00,824.09
2025-12-14 08:00:00,765.217
2025-12-14 08:15:00,777.081
2025-12-14 08:30:00,777.677
2025-12-14 08:45:00,759.228
2025-12-14 09:00:00,738.268
2025-12-14 09:15:00,663.831
2025-12-14 09:30:00,567.966
2025-12-14 09:45:00,532.627
2025-12-14 10:00:00,437.865
2025-12-14 10:15:00,394.617
2025-12-14 10:30:00,423.837
2025-12-14 10:45:00,488.287
2025-12-14 11:00:00,474.175
2025-12-14 11:15:00,425.488
2025-12-14 11:30:00,394.275
2025-12-14 11:45:00,323.472
2025-12-14 12:00:00,347.28
2025-12-14 12:15:00,356.889
2025-12-14 12:30:00,341.372
2025-12-14 12:45:00,307.061
2025-12-14 13:00:00,282.51
2025-12-14 13:15:00,268.325
2025-12-14 13:30:00,270.446
2025-12-14 13:45:00,246.687
2025-12-14 14:00:00,214.805
2025-12-14 14:15:00,216.71
2025-12-14 14:30:00,234.032
2025-12-14 14:45:00,230.252
2025-12-14 15:00:00,219.314
2025-12-14 15:15:00,220.99
2025-12-14 15:30:00,221.988
2025-12-14 15:45:00,219.462
2025-12-14 16:00:00,222.473
2025-12-14 16:15:00,218.075
2025-12-14 16:30:00,227.24
2025-12-14 16:45:00,229.997
2025-12-14 17:00:00,234.268
2025-12-14 17:15:00,235.827
2025-12-14 17:30:00,239.73
2025-12-14 17:45:00,251.098
2025-12-14 18:00:00,264.073
2025-12-14 18:15:00,289.38
2025-12-14 18:30:00,321.573
2025-12-14 18:45:00,344.892
2025-12-14 19:00:00,378.2
2025-12-14 19:15:00,403.897
2025-12-14 19:30:00,419.86
2025-12-14 19:45:00,445.44
2025-12-14 20:00:00,442.878
2025-12-14 20:15:00,446.457
2025-12-14 20:30:00,443.117
2025-12-14 20:45:00,438.867
2025-12-14 21:00:00,436.84
2025-12-14 21:15:00,427.31
2025-12-14 21:30:00,429.655
2025-12-14 21:45:00,438.525
2025-12-14 22:00:00,443.095
2025-12-14 22:15:00,435.19
2025-12-14 22:30:00,433.438
2025-12-14 22:45:00,440.965
2025-12-14 23:00:00,441.225
2025-12-14 23:15:00,434.655
2025-12-14 23:30:00,427.188
2025-12-14 23:45:00,420.9
2025-12-15 00:00:00,415.89
2025-12-15 00:15:00,410.573
2025-12-15 00:30:00,405.25
2025-12-15 00:45:00,404.405
2025-12-15 01:00:00,405.465
2025-12-15 01:15:00,391.95
2025-12-15 01:30:00,387.9
2025-12-15 01:45:00,387.405
2025-12-15 02:00:00,391.203
2025-12-15 02:15:00,406.772
2025-12-15 02:30:00,407.25
2025-12-15 02:45:00,407.628
2025-12-15 03:00:00,404.888
2025-12-15 03:15:00,405.995
2025-12-15 03:30:00,400.16
2025-12-15 03:45:00,389.862
2025-12-15 04:00:00,392.96
2025-12-15 04:15:00,390.883
2025-12-15 04:30:00,391.965
2025-12-15 04:45:00,382.103
2025-12-15 05:00:00,376.39
2025-12-15 05:15:00,378.307
2025-12-15 05:30:00,388.77
2025-12-15 05:45:00,399.55
2025-12-15 06:00:00,394.375
2025-12-15 06:15:00,402.688
2025-12-15 06:30:00,410.32
2025-12-15 06:45:00,415.14
2025-12-15 07:00:00,424.535
2025-12-15 07:15:00,433.835
2025-12-15 07:30:00,446.315
2025-12-15 07:45:00,450.207
2025-12-15 08:00:00,452.915
2025-12-15 08:15:00,454.08
2025-12-15 08:30:00,453.943
2025-12-15 08:45:00,460.635
2025-12-15 09:00:00,460.688
2025-12-15 09:15:00,461.978
2025-12-15 09:30:00,462.772
2025-12-15 09:45:00,440.483
2025-12-15 10:00:00,438.95
2025-12-15 10:15:00,420.353
2025-12-15 10:30:00,407.422
2025-12-15 10:45:00,400.815
2025-12-15 11:00:00,401.755
2025-12-15 11:15:00,396.18
2025-12-15 11:30:00,370.033
2025-12-15 11:45:00,350.97
2025-12-15 12:00:00,338.402
2025-12-15 12:15:00,312.168
2025-12-15 12:30:00,294.932
2025-12-15 12:45:00,294.483
2025-12-15 13:00:00,284.367
2025-12-15 13:15:00,279.08
2025-12-15 13:30:00,278.862
2025-12-15 13:45:00,262.915
2025-12-15 14:00:00,269.515
2025-12-15 14:15:00,268.582
2025-12-15 14:30:00,277.025
2025-12-15 14:45:00,282.168
2025-12-15 15:00:00,279.658
2025-12-15 15:15:00,286.332
2025-12-15 15:30:00,290.122
2025-12-15 15:45:00,297.74
2025-12-15 16:00:00,295.842
2025-12-15 16:15:00,287.01
2025-12-15 16:30:00,280.492
2025-12-15 16:45:00,291.168
2025-12-15 17:00:00,294.58
2025-12-15 17:15:00,296.358
2025-12-15 17:30:00,308.462
2025-12-15 17:45:00,333.645
2025-12-15 18:00:00,367.475
2025-12-15 18:15:00,399.378
2025-12-15 18:30:00,436.735
2025-12-15 18:45:00,475.342
2025-12-15 19:00:00,522.02
2025-12-15 19:15:00,544.47
2025-12-15 19:30:00,558.35
2025-12-15 19:45:00,564.463
2025-12-15 20:00:00,584.16
2025-12-15 20:15:00,596.763
2025-12-15 20:30:00,604.503
2025-12-15 20:45:00,612.605
2025-12-15 21:00:00,614.1
2025-12-15 21:15:00,616.042
2025-12-15 21:30:00,624.125
2025-12-15 21:45:00,639.4
2025-12-15 22:00:00,650.042
2025-12-15 22:15:00,647.67
2025-12-15 22:30:00,657.477
2025-12-15 22:45:00,652.225
2025-12-15 23:00:00,628.473
2025-12-15 23:15:00,614.008
2025-12-15 23:30:00,727.85
2025-12-15 23:45:00,751.025
2025-12-16 00:00:00,725.555
2025-12-16 00:15:00,730.29
2025-12-16 00:30:00,721.232
2025-12-16 00:45:00,668.657
2025-12-16 01:00:00,720.765
2025-12-16 01:15:00,757.79
2025-12-16 01:30:00,759.778
2025-12-16 01:45:00,748.21
2025-12-16 02:00:00,736.438
2025-12-16 02:15:00,735.01
2025-12-16 02:30:00,719.791
2025-12-16 02:45:00,691.515
2025-12-16 03:00:00,711.27
2025-12-16 03:15:00,728.237
2025-12-16 03:30:00,726.735
2025-12-16 03:45:00,701.96
2025-12-16 04:00:00,678.708
2025-12-16 04:15:00,680.585
2025-12-16 04:30:00,661.054
2025-12-16 04:45:00,665.098
2025-12-16 05:00:00,647.555
2025-12-16 05:15:00,645.83
2025-12-16 05:30:00,647.523
2025-12-16 05:45:00,624.643
2025-12-16 06:00:00,622.335
2025-12-16 06:15:00,621.18
2025-12-16 06:30:00,601.203
2025-12-16 06:45:00,581.302
2025-12-16 07:00:00,562.732
2025-12-16 07:15:00,536.935
2025-12-16 07:30:00,514.912
2025-12-16 07:45:00,481.68
2025-12-16 08:00:00,440.109
2025-12-16 08:15:00,420.858
2025-12-16 08:30:00,408.927
2025-12-16 08:45:00,399.918
2025-12-16 09:00:00,381.973
2025-12-16 09:15:00,362.203
2025-12-16 09:30:00,321.42
2025-12-16 09:45:00,305.585
2025-12-16 10:00:00,290.975
2025-12-16 10:15:00,275.565
2025-12-16 10:30:00,254.025
2025-12-16 10:45:00,241.715
2025-12-16 11:00:00,232.283
2025-12-16 11:15:00,214.938
2025-12-16 11:30:00,190.71
2025-12-16 11:45:00,167.242
2025-12-16 12:00:00,142.667
2025-12-16 12:15:00,126.357
2025-12-16 12:30:00,117.527
2025-12-16 12:45:00,103.935
2025-12-16 13:00:00,87.3
2025-12-16 13:15:00,76.99
2025-12-16 13:30:00,68.725
2025-12-16 13:45:00,66.433
2025-12-16 14:00:00,61.29
2025-12-16 14:15:00,57.528
2025-12-16 14:30:00,50.33
2025-12-16 14:45:00,44.548
2025-12-16 15:00:00,42.153
2025-12-16 15:15:00,42.833
2025-12-16 15:30:00,43.2
2025-12-16 15:45:00,42.405
2025-12-16 16:00:00,44.627
2025-12-16 16:15:00,42.32
2025-12-16 16:30:00,42.827
2025-12-16 16:45:00,45.278
2025-12-16 17:00:00,45.572
2025-12-16 17:15:00,45.033
2025-12-16 17:30:00,50.87
2025-12-16 17:45:00,58.265
2025-12-16 18:00:00,60.41
2025-12-16 18:15:00,64.89
2025-12-16 18:30:00,73.01
2025-12-16 18:45:00,80.518
2025-12-16 19:00:00,96.543
2025-12-16 19:15:00,106.44
2025-12-16 19:30:00,122.985
2025-12-16 19:45:00,136.102
2025-12-16 20:00:00,143.393
2025-12-16 20:15:00,155.45
2025-12-16 20:30:00,164.945
2025-12-16 20:45:00,180.29
2025-12-16 21:00:00,189.76
2025-12-16 21:15:00,193.475
2025-12-16 21:30:00,206.545
2025-12-16 21:45:00,216.69
2025-12-16 22:00:00,240.355
2025-12-16 22:15:00,248.37
2025-12-16 22:30:00,266.49
2025-12-16 22:45:00,280.495
2025-12-16 23:00:00,301.285
2025-12-16 23:15:00,319.418
2025-12-16 23:30:00,318.48
2025-12-16 23:45:00,325.8
2025-12-17 00:00:00,347.07
2025-12-17 00:15:00,366.955
2025-12-17 00:30:00,383.938
2025-12-17 00:45:00,294.102
2025-12-17 01:00:00,328.368
2025-12-17 01:15:00,450.535
2025-12-17 01:30:00,470.68
2025-12-17 01:45:00,491.022
2025-12-17 02:00:00,473.253
2025-12-17 02:15:00,506.335
2025-12-17 02:30:00,541.715
2025-12-17 02:45:00,523.094
2025-12-17 03:00:00,567.38
2025-12-17 03:15:00,565.067
2025-12-17 03:30:00,600.579
2025-12-17 03:45:00,609.6
2025-12-17 04:00:00,660.386
2025-12-17 04:15:00,641.626
2025-12-17 04:30:00,631.361
2025-12-17 04:45:00,642.698
2025-12-17 05:00:00,652.424
2025-12-17 05:15:00,719.686
2025-12-17 05:30:00,751.017
2025-12-17 05:45:00,739.097
2025-12-17 06:00:00,810.655
2025-12-17 06:15:00,829.143
2025-12-17 06:30:00,877.965
2025-12-17 06:45:00,932.735
2025-12-17 07:00:00,977.715
2025-12-17 07:15:00,1027.168
2025-12-17 07:30:00,1022.825
2025-12-17 07:45:00,1084.766
2025-12-17 08:00:00,1143.43
2025-12-17 08:15:00,1102.402
2025-12-17 08:30:00,1019.789
2025-12-17 08:45:00,911.175
2025-12-17 09:00:00,1099.995
2025-12-17 09:15:00,973.357
2025-12-17 09:30:00,959.904
2025-12-17 09:45:00,895.39
2025-12-17 10:00:00,942.95
2025-12-17 10:15:00,852.258
2025-12-17 10:30:00,700.394
2025-12-17 10:45:00,627.878
2025-12-17 11:00:00,595.879
2025-12-17 11:15:00,688.203
2025-12-17 11:30:00,656.117
2025-12-17 11:45:00,419.184
2025-12-17 12:00:00,586.586
2025-12-17 12:15:00,549.823
2025-12-17 12:30:00,567.205
2025-12-17 12:45:00,499.829
2025-12-17 13:00:00,598.565
2025-12-17 13:15:00,569.129
2025-12-17 13:30:00,607.613
2025-12-17 13:45:00,475.063
2025-12-17 14:00:00,472.708
2025-12-17 14:15:00,395.655
2025-12-17 14:30:00,377.65
2025-12-17 14:45:00,303.242
2025-12-17 15:00:00,392.444
2025-12-17 15:15:00,391.336
2025-12-17 15:30:00,408.364
2025-12-17 15:45:00,468.278
2025-12-17 16:00:00,647.797
2025-12-17 16:15:00,669.818
2025-12-17 16:30:00,682.393
2025-12-17 16:45:00,705.16
2025-12-17 17:00:00,746.912
2025-12-17 17:15:00,779.183
2025-12-17 17:30:00,858.91
2025-12-17 17:45:00,787.772
2025-12-17 18:00:00,835.2
2025-12-17 18:15:00,842.628
2025-12-17 18:30:00,885.653
2025-12-17 18:45:00,861.948
2025-12-17 19:00:00,922.774
2025-12-17 19:15:00,848.899
2025-12-17 19:30:00,948.106
2025-12-17 19:45:00,887.24
2025-12-17 20:00:00,975.178
2025-12-17 20:15:00,917.876
2025-12-17 20:30:00,964.257
2025-12-17 20:45:00,949.114
2025-12-17 21:00:00,936.116
2025-12-17 21:15:00,869.367
2025-12-17 21:30:00,867.61
2025-12-17 21:45:00,826.465
2025-12-17 22:00:00,875.009
2025-12-17 22:15:00,823.301
2025-12-17 22:30:00,747.778
2025-12-17 22:45:00,667.551
2025-12-17 23:00:00,727.143
2025-12-17 23:15:00,703.737
2025-12-17 23:30:00,640.432
2025-12-17 23:45:00,585.045
2025-12-18 00:00:00,512.535
2025-12-18 00:15:00,474.802
2025-12-18 00:30:00,485.11
2025-12-18 00:45:00,454.42
2025-12-18 01:00:00,438.005
2025-12-18 01:15:00,421.445
2025-12-18 01:30:00,405.625
2025-12-18 01:45:00,393.43
2025-12-18 02:00:00,378.073
2025-12-18 02:15:00,353.73
2025-12-18 02:30:00,334.03
2025-12-18 02:45:00,322.783
2025-12-18 03:00:00,305.345
2025-12-18 03:15:00,289.777
2025-12-18 03:30:00,282.138
2025-12-18 03:45:00,269.372
2025-12-18 04:00:00,253.212
2025-12-18 04:15:00,242.98
2025-12-18 04:30:00,238.053
2025-12-18 04:45:00,228.755
2025-12-18 05:00:00,231.387
2025-12-18 05:15:00,223.378
2025-12-18 05:30:00,207.675
2025-12-18 05:45:00,199.417
2025-12-18 06:00:00,198.885
2025-12-18 06:15:00,187.525
2025-12-18 06:30:00,180.795
2025-12-18 06:45:00,173.605
2025-12-18 07:00:00,169.64
2025-12-18 07:15:00,166.625
2025-12-18 07:30:00,170.62
2025-12-18 07:45:00,174.083
2025-12-18 08:00:00,176.305
2025-12-18 08:15:00,180.352
2025-12-18 08:30:00,181.762
2025-12-18 08:45:00,187.135
2025-12-18 09:00:00,184.875
2025-12-18 09:15:00,183.845
2025-12-18 09:30:00,189.895
2025-12-18 09:45:00,178.268
2025-12-18 10:00:00,163.438
2025-12-18 10:15:00,152.48
2025-12-18 10:30:00,140.89
2025-12-18 10:45:00,137.605
2025-12-18 11:00:00,134.8
2025-12-18 11:15:00,131.887
2025-12-18 11:30:00,129.076
2025-12-18 11:45:00,132.77
2025-12-18 12:00:00,133.17
2025-12-18 12:15:00,135.178
2025-12-18 12:30:00,139.492
2025-12-18 12:45:00,138.57
2025-12-18 13:00:00,151.24
2025-12-18 13:15:00,164.97
2025-12-18 13:30:00,171.145
2025-12-18 13:45:00,156.857
2025-12-18 14:00:00,149.586
2025-12-18 14:15:00,127.736
2025-12-18 14:30:00,137.159
2025-12-18 14:45:00,121.132
2025-12-18 15:00:00,198.088
2025-12-18 15:15:00,195.97
2025-12-18 15:30:00,207.518
2025-12-18 15:45:00,219.932
2025-12-18 16:00:00,232.145
2025-12-18 16:15:00,271.663
2025-12-18 16:30:00,309.813
2025-12-18 16:45:00,334.642
2025-12-18 17:00:00,350.538
2025-12-18 17:15:00,370.358
2025-12-18 17:30:00,397.265
2025-12-18 17:45:00,424.483
2025-12-18 18:00:00,471.057
2025-12-18 18:15:00,532.6
2025-12-18 18:30:00,596.997
2025-12-18 18:45:00,663.232
2025-12-18 19:00:00,735.338
2025-12-18 19:15:00,793.977
2025-12-18 19:30:00,836.633
2025-12-18 19:45:00,885.003
2025-12-18 20:00:00,949.76
2025-12-18 20:15:00,970.823
2025-12-18 20:30:00,1042.137
2025-12-18 20:45:00,982.988
2025-12-18 21:00:00,1095.749
2025-12-18 21:15:00,1062.352
2025-12-18 21:30:00,1198.652
2025-12-18 21:45:00,1195.145
2025-12-18 22:00:00,1179.554
2025-12-18 22:15:00,1138.96
2025-12-18 22:30:00,1055.334
2025-12-18 22:45:00,1152.519
2025-12-18 23:00:00,1234.374
2025-12-18 23:15:00,1098.412
2025-12-18 23:30:00,932.272
2025-12-18 23:45:00,939.51
2025-12-19 00:00:00,1193.085
2025-12-19 00:15:00,1109.591
2025-12-19 00:30:00,1062.027
2025-12-19 00:45:00,1107.333
2025-12-19 01:00:00,1317.719
2025-12-19 01:15:00,1292.709
2025-12-19 01:30:00,1210.714
2025-12-19 01:45:00,1113.05
2025-12-19 02:00:00,1124.705
2025-12-19 02:15:00,1098.712
2025-12-19 02:30:00,1034.198
2025-12-19 02:45:00,998.623
2025-12-19 03:00:00,1045.075
2025-12-19 03:15:00,946.782
2025-12-19 03:30:00,871.402
2025-12-19 03:45:00,930.599
2025-12-19 04:00:00,914.597
2025-12-19 04:15:00,891.493
2025-12-19 04:30:00,910.055
2025-12-19 04:45:00,926.749
2025-12-19 05:00:00,910.796
2025-12-19 05:15:00,946.747
2025-12-19 05:30:00,891.795
2025-12-19 05:45:00,918.882
2025-12-19 06:00:00,954.779
2025-12-19 06:15:00,1134.842
2025-12-19 06:30:00,1322.826
2025-12-19 06:45:00,1057.504
2025-12-19 07:00:00,1093.446
2025-12-19 07:15:00,1116.769
2025-12-19 07:30:00,1213.357
2025-12-19 07:45:00,1275.576
2025-12-19 08:00:00,1289.345
2025-12-19 08:15:00,1261.025
2025-12-19 08:30:00,1172.111
2025-12-19 08:45:00,978.74
2025-12-19 09:00:00,904.085
2025-12-19 09:15:00,821.437
2025-12-19 09:30:00,863.07
2025-12-19 09:45:00,835.978
2025-12-19 10:00:00,728.309
2025-12-19 10:15:00,647.349
2025-12-19 10:30:00,553.277
2025-12-19 10:45:00,502.489
2025-12-19 11:00:00,487.241
2025-12-19 11:15:00,371.488
2025-12-19 11:30:00,326.348
2025-12-19 11:45:00,239.687
2025-12-19 12:00:00,436.81
2025-12-19 12:15:00,392.864
2025-12-19 12:30:00,412.58
2025-12-19 12:45:00,332.007
2025-12-19 13:00:00,489.194
2025-12-19 13:15:00,356.982
2025-12-19 13:30:00,419.869
2025-12-19 13:45:00,329.806
2025-12-19 14:00:00,319.256
2025-12-19 14:15:00,246.047
2025-12-19 14:30:00,222.083
2025-12-19 14:45:00,177.945
2025-12-19 15:00:00,205.364
2025-12-19 15:15:00,288.81
2025-12-19 15:30:00,470.818
2025-12-19 15:45:00,334.953
2025-12-19 16:00:00,305.235
2025-12-19 16:15:00,303.668
2025-12-19 16:30:00,418.814
2025-12-19 16:45:00,409.056
2025-12-19 17:00:00,523.862
2025-12-19 17:15:00,526.115
2025-12-19 17:30:00,549.787
2025-12-19 17:45:00,601.282
2025-12-19 18:00:00,613.487
2025-12-19 18:15:00,612.037
2025-12-19 18:30:00,671.545
2025-12-19 18:45:00,627.66
2025-12-19 19:00:00,681.993
2025-12-19 19:15:00,701.839
2025-12-19 19:30:00,763.505
2025-12-19 19:45:00,735.094
2025-12-19 20:00:00,794.742
2025-12-19 20:15:00,718.483
2025-12-19 20:30:00,731.725
2025-12-19 20:45:00,622.75
2025-12-19 21:00:00,661.572
2025-12-19 21:15:00,645.273
2025-12-19 21:30:00,643.748
2025-12-19 21:45:00,547.968
2025-12-19 22:00:00,574.097
2025-12-19 22:15:00,602.716
2025-12-19 22:30:00,598.862
2025-12-19 22:45:00,679.672
2025-12-19 23:00:00,675.813
2025-12-19 23:15:00,669.0
2025-12-19 23:30:00,675.852
2025-12-19 23:45:00,680.57
2025-12-20 00:00:00,658.972
2025-12-20 00:15:00,667.506
2025-12-20 00:30:00,664.318
2025-12-20 00:45:00,662.921
2025-12-20 01:00:00,660.023
2025-12-20 01:15:00,636.699
2025-12-20 01:30:00,612.17
2025-12-20 01:45:00,581.22
2025-12-20 02:00:00,571.938
2025-12-20 02:15:00,540.422
2025-12-20 02:30:00,529.625
2025-12-20 02:45:00,529.151
2025-12-20 03:00:00,528.367
2025-12-20 03:15:00,489.915
2025-12-20 03:30:00,479.237
2025-12-20 03:45:00,472.06
2025-12-20 04:00:00,473.802
2025-12-20 04:15:00,470.015
2025-12-20 04:30:00,450.765
2025-12-20 04:45:00,453.06
2025-12-20 05:00:00,458.418
2025-12-20 05:15:00,457.672
2025-12-20 05:30:00,468.693
2025-12-20 05:45:00,462.935
2025-12-20 06:00:00,463.003
2025-12-20 06:15:00,469.535
2025-12-20 06:30:00,473.332
2025-12-20 06:45:00,476.758
2025-12-20 07:00:00,472.081
2025-12-20 07:15:00,352.989
2025-12-20 07:30:00,482.331
2025-12-20 07:45:00,511.263
2025-12-20 08:00:00,506.975
2025-12-20 08:15:00,513.375
2025-12-20 08:30:00,517.975
2025-12-20 08:45:00,531.62
2025-12-20 09:00:00,553.968
2025-12-20 09:15:00,545.885
2025-12-20 09:30:00,535.99
2025-12-20 09:45:00,546.768
2025-12-20 10:00:00,549.713
2025-12-20 10:15:00,548.715
2025-12-20 10:30:00,529.124
2025-12-20 10:45:00,519.124
2025-12-20 11:00:00,528.68
2025-12-20 11:15:00,518.019
2025-12-20 11:30:00,532.78
2025-12-20 11:45:00,531.75
2025-12-20 12:00:00,529.307
2025-12-20 12:15:00,529.7
2025-12-20 12:30:00,545.458
2025-12-20 12:45:00,554.547
2025-12-20 13:00:00,576.36
2025-12-20 13:15:00,583.86
2025-12-20 13:30:00,602.345
2025-12-20 13:45:00,635.302
2025-12-20 14:00:00,653.532
2025-12-20 14:15:00,675.11
2025-12-20 14:30:00,706.347
2025-12-20 14:45:00,732.063
2025-12-20 15:00:00,760.273
2025-12-20 15:15:00,798.568
2025-12-20 15:30:00,852.042
2025-12-20 15:45:00,886.628
2025-12-20 16:00:00,932.938
2025-12-20 16:15:00,979.005
2025-12-20 16:30:00,1019.797
2025-12-20 16:45:00,1065.557
2025-12-20 17:00:00,1113.458
2025-12-20 17:15:00,1158.458
2025-12-20 17:30:00,1221.858
2025-12-20 17:45:00,1274.255
2025-12-20 18:00:00,1334.037
2025-12-20 18:15:00,1372.012
2025-12-20 18:30:00,1404.45
2025-12-20 18:45:00,1431.578
2025-12-20 19:00:00,1461.443
2025-12-20 19:15:00,1494.927
2025-12-20 19:30:00,1539.89
2025-12-20 19:45:00,1581.333
2025-12-20 20:00:00,1646.427
2025-12-20 20:15:00,1680.417
2025-12-20 20:30:00,1654.795
2025-12-20 20:45:00,1663.994
2025-12-20 21:00:00,1653.036
2025-12-20 21:15:00,1695.952
2025-12-20 21:30:00,1637.879
2025-12-20 21:45:00,1617.339
2025-12-20 22:00:00,1605.17
2025-12-20 22:15:00,1604.671
2025-12-20 22:30:00,1619.601
2025-12-20 22:45:00,1703.609
2025-12-20 23:00:00,1797.701
2025-12-20 23:15:00,1794.24
2025-12-20 23:30:00,1736.463
2025-12-20 23:45:00,1542.081
2025-12-21 00:00:00,1721.357
2025-12-21 00:15:00,1616.695
2025-12-21 00:30:00,1619.587
2025-12-21 00:45:00,1733.764
2025-12-21 01:00:00,1711.386
2025-12-21 01:15:00,1633.099
2025-12-21 01:30:00,1631.939
2025-12-21 01:45:00,1575.373
2025-12-21 02:00:00,1492.734
2025-12-21 02:15:00,1468.061
2025-12-21 02:30:00,1469.088
2025-12-21 02:45:00,1438.292
2025-12-21 03:00:00,1427.078
2025-12-21 03:15:00,1384.268
2025-12-21 03:30:00,1344.724
2025-12-21 03:45:00,1306.954
2025-12-21 04:00:00,1239.709
2025-12-21 04:15:00,1157.337
2025-12-21 04:30:00,1165.895
2025-12-21 04:45:00,1155.871
2025-12-21 05:00:00,1117.841
2025-12-21 05:15:00,1102.149
2025-12-21 05:30:00,1087.083
2025-12-21 05:45:00,991.403
2025-12-21 06:00:00,1005.408
2025-12-21 06:15:00,990.596
2025-12-21 06:30:00,1060.213
2025-12-21 06:45:00,1082.002
2025-12-21 07:00:00,775.013
2025-12-21 07:15:00,827.564
2025-12-21 07:30:00,716.281
2025-12-21 07:45:00,717.722
2025-12-21 08:00:00,780.72
2025-12-21 08:15:00,876.802
2025-12-21 08:30:00,875.24
2025-12-21 08:45:00,838.607
2025-12-21 09:00:00,812.864
2025-12-21 09:15:00,806.66
2025-12-21 09:30:00,802.299
2025-12-21 09:45:00,780.872
2025-12-21 10:00:00,747.425
2025-12-21 10:15:00,706.578
2025-12-21 10:30:00,680.165
2025-12-21 10:45:00,677.695
2025-12-21 11:00:00,646.565
2025-12-21 11:15:00,616.685
2025-12-21 11:30:00,601.338
2025-12-21 11:45:00,568.912
2025-12-21 12:00:00,544.925
2025-12-21 12:15:00,585.367
2025-12-21 12:30:00,513.909
2025-12-21 12:45:00,468.862
2025-12-21 13:00:00,478.166
2025-12-21 13:15:00,439.801
2025-12-21 13:30:00,449.426
2025-12-21 13:45:00,392.267
2025-12-21 14:00:00,368.391
2025-12-21 14:15:00,334.793
2025-12-21 14:30:00,395.115
2025-12-21 14:45:00,357.565
2025-12-21 15:00:00,358.88
2025-12-21 15:15:00,409.009
2025-12-21 15:30:00,405.622
2025-12-21 15:45:00,424.203
2025-12-21 16:00:00,422.957
2025-12-21 16:15:00,420.487
2025-12-21 16:30:00,448.03
2025-12-21 16:45:00,459.913
2025-12-21 17:00:00,463.24
2025-12-21 17:15:00,450.258
2025-12-21 17:30:00,485.335
2025-12-21 17:45:00,500.03
2025-12-21 18:00:00,521.847
2025-12-21 18:15:00,542.023
2025-12-21 18:30:00,564.56
2025-12-21 18:45:00,604.17
2025-12-21 19:00:00,622.693
2025-12-21 19:15:00,629.927
2025-12-21 19:30:00,653.78
2025-12-21 19:45:00,673.08
2025-12-21 20:00:00,676.963
2025-12-21 20:15:00,670.83
2025-12-21 20:30:00,667.25
