time,实时发电_火电
2025-12-16 19:45:00,2713.363
2025-12-16 20:00:00,2734.682
2025-12-16 20:15:00,2641.71
2025-12-16 20:30:00,2740.151
2025-12-16 20:45:00,2730.563
2025-12-16 21:00:00,2821.058
2025-12-16 21:15:00,2611.591
2025-12-16 21:30:00,2727.893
2025-12-16 21:45:00,2778.228
2025-12-16 22:00:00,2751.486
2025-12-16 22:15:00,2859.292
2025-12-16 22:30:00,2640.069
2025-12-16 22:45:00,2574.134
2025-12-16 23:00:00,2555.555
2025-12-16 23:15:00,2372.984
2025-12-16 23:30:00,2282.664
2025-12-16 23:45:00,2253.894
2025-12-17 00:00:00,2326.885
2025-12-17 00:15:00,2230.596
2025-12-17 00:30:00,2271.544
2025-12-17 00:45:00,2239.567
2025-12-17 01:00:00,2161.069
2025-12-17 01:15:00,2078.11
2025-12-17 01:30:00,1977.591
2025-12-17 01:45:00,1923.344
2025-12-17 02:00:00,1935.017
2025-12-17 02:15:00,1839.895
2025-12-17 02:30:00,1761.215
2025-12-17 02:45:00,1705.0
2025-12-17 03:00:00,1645.766
2025-12-17 03:15:00,1592.2
2025-12-17 03:30:00,1538.925
2025-12-17 03:45:00,1536.25
2025-12-17 04:00:00,1536.25
2025-12-17 04:15:00,1536.25
2025-12-17 04:30:00,1536.25
2025-12-17 04:45:00,1536.25
2025-12-17 05:00:00,1536.25
2025-12-17 05:15:00,1536.25
2025-12-17 05:30:00,1536.25
2025-12-17 05:45:00,1536.25
2025-12-17 06:00:00,1642.16
2025-12-17 06:15:00,1719.059
2025-12-17 06:30:00,1840.555
2025-12-17 06:45:00,1923.614
2025-12-17 07:00:00,1737.899
2025-12-17 07:15:00,1708.271
2025-12-17 07:30:00,1767.882
2025-12-17 07:45:00,1852.178
2025-12-17 08:00:00,1971.729
2025-12-17 08:15:00,1843.433
2025-12-17 08:30:00,1778.631
2025-12-17 08:45:00,1674.518
2025-12-17 09:00:00,1716.332
2025-12-17 09:15:00,1687.765
2025-12-17 09:30:00,1673.555
2025-12-17 09:45:00,1644.842
2025-12-17 10:00:00,1528.5
2025-12-17 10:15:00,1528.5
2025-12-17 10:30:00,1528.5
2025-12-17 10:45:00,1528.5
2025-12-17 11:00:00,1536.25
2025-12-17 11:15:00,1536.25
2025-12-17 11:30:00,1536.25
2025-12-17 11:45:00,1536.25
2025-12-17 12:00:00,1526.25
2025-12-17 12:15:00,1526.25
2025-12-17 12:30:00,1526.25
2025-12-17 12:45:00,1526.25
2025-12-17 13:00:00,1536.25
2025-12-17 13:15:00,1536.25
2025-12-17 13:30:00,1536.25
2025-12-17 13:45:00,1536.25
2025-12-17 14:00:00,1536.25
2025-12-17 14:15:00,1536.25
2025-12-17 14:30:00,1536.25
2025-12-17 14:45:00,1536.25
2025-12-17 15:00:00,1558.75
2025-12-17 15:15:00,1603.75
2025-12-17 15:30:00,1648.75
2025-12-17 15:45:00,1712.533
2025-12-17 16:00:00,1877.709
2025-12-17 16:15:00,1995.609
2025-12-17 16:30:00,2223.774
2025-12-17 16:45:00,2054.05
2025-12-17 17:00:00,1953.241
2025-12-17 17:15:00,1959.0
2025-12-17 17:30:00,2038.589
2025-12-17 17:45:00,1974.026
2025-12-17 18:00:00,1943.291
2025-12-17 18:15:00,1953.726
2025-12-17 18:30:00,1940.442
2025-12-17 18:45:00,1944.483
2025-12-17 19:00:00,1920.389
2025-12-17 19:15:00,1902.92
2025-12-17 19:30:00,1933.164
2025-12-17 19:45:00,1940.149
2025-12-17 20:00:00,1947.841
2025-12-17 20:15:00,1946.051
2025-12-17 20:30:00,1973.385
2025-12-17 20:45:00,2109.295
2025-12-17 21:00:00,2137.056
2025-12-17 21:15:00,2138.975
2025-12-17 21:30:00,2142.739
2025-12-17 21:45:00,2152.888
2025-12-17 22:00:00,2276.594
2025-12-17 22:15:00,2225.583
2025-12-17 22:30:00,2146.768
2025-12-17 22:45:00,2055.593
2025-12-17 23:00:00,1955.486
2025-12-17 23:15:00,1954.334
2025-12-17 23:30:00,2088.052
2025-12-17 23:45:00,2181.864
2025-12-18 00:00:00,2087.761
2025-12-18 00:15:00,2116.531
2025-12-18 00:30:00,2192.987
2025-12-18 00:45:00,2188.646
2025-12-18 01:00:00,2230.217
2025-12-18 01:15:00,2246.922
2025-12-18 01:30:00,2204.252
2025-12-18 01:45:00,2113.302
2025-12-18 02:00:00,2150.371
2025-12-18 02:15:00,2146.124
2025-12-18 02:30:00,2179.162
2025-12-18 02:45:00,2125.101
2025-12-18 03:00:00,2116.004
2025-12-18 03:15:00,2115.692
2025-12-18 03:30:00,2102.037
2025-12-18 03:45:00,1952.037
2025-12-18 04:00:00,1965.673
2025-12-18 04:15:00,1942.476
2025-12-18 04:30:00,1990.808
2025-12-18 04:45:00,2011.595
2025-12-18 05:00:00,2041.484
2025-12-18 05:15:00,2125.689
2025-12-18 05:30:00,1997.433
2025-12-18 05:45:00,2034.812
2025-12-18 06:00:00,2136.714
2025-12-18 06:15:00,2227.622
2025-12-18 06:30:00,2381.734
2025-12-18 06:45:00,2462.622
2025-12-18 07:00:00,2498.82
2025-12-18 07:15:00,2576.472
2025-12-18 07:30:00,2767.011
2025-12-18 07:45:00,2826.691
2025-12-18 08:00:00,2890.417
2025-12-18 08:15:00,2926.9
2025-12-18 08:30:00,2829.399
2025-12-18 08:45:00,2476.616
2025-12-18 09:00:00,2443.896
2025-12-18 09:15:00,2218.345
2025-12-18 09:30:00,2279.626
2025-12-18 09:45:00,2385.806
2025-12-18 10:00:00,2261.458
2025-12-18 10:15:00,1977.673
2025-12-18 10:30:00,1954.923
2025-12-18 10:45:00,1894.692
2025-12-18 11:00:00,1811.586
2025-12-18 11:15:00,1617.874
2025-12-18 11:30:00,1562.519
2025-12-18 11:45:00,1596.75
2025-12-18 12:00:00,2041.989
2025-12-18 12:15:00,1614.319
2025-12-18 12:30:00,1702.583
2025-12-18 12:45:00,1647.302
2025-12-18 13:00:00,1746.076
2025-12-18 13:15:00,1605.711
2025-12-18 13:30:00,1632.808
2025-12-18 13:45:00,1544.25
2025-12-18 14:00:00,1544.25
2025-12-18 14:15:00,1544.25
2025-12-18 14:30:00,1544.25
2025-12-18 14:45:00,1544.25
2025-12-18 15:00:00,1547.75
2025-12-18 15:15:00,1621.867
2025-12-18 15:30:00,1919.809
2025-12-18 15:45:00,1946.686
2025-12-18 16:00:00,2072.6
2025-12-18 16:15:00,2155.925
2025-12-18 16:30:00,2144.119
2025-12-18 16:45:00,2074.476
2025-12-18 17:00:00,2134.18
2025-12-18 17:15:00,2008.695
2025-12-18 17:30:00,2062.618
2025-12-18 17:45:00,2033.609
2025-12-18 18:00:00,1999.803
2025-12-18 18:15:00,1879.299
2025-12-18 18:30:00,1851.035
2025-12-18 18:45:00,1686.117
2025-12-18 19:00:00,1663.741
2025-12-18 19:15:00,1668.997
2025-12-18 19:30:00,1783.979
2025-12-18 19:45:00,1752.972
2025-12-18 20:00:00,1756.615
2025-12-18 20:15:00,1737.787
2025-12-18 20:30:00,1739.043
2025-12-18 20:45:00,1789.802
2025-12-18 21:00:00,1774.254
2025-12-18 21:15:00,1763.554
2025-12-18 21:30:00,1831.481
2025-12-18 21:45:00,1886.697
2025-12-18 22:00:00,1955.198
2025-12-18 22:15:00,1896.35
2025-12-18 22:30:00,1777.331
2025-12-18 22:45:00,1550.544
2025-12-18 23:00:00,1547.75
2025-12-18 23:15:00,1547.75
2025-12-18 23:30:00,1547.75
2025-12-18 23:45:00,1547.75
2025-12-19 00:00:00,1539.75
2025-12-19 00:15:00,1692.95
2025-12-19 00:30:00,1880.744
2025-12-19 00:45:00,1822.531
2025-12-19 01:00:00,1608.131
2025-12-19 01:15:00,1553.914
2025-12-19 01:30:00,1539.75
2025-12-19 01:45:00,1543.185
2025-12-19 02:00:00,1539.75
2025-12-19 02:15:00,1539.75
2025-12-19 02:30:00,1494.75
2025-12-19 02:45:00,1494.75
2025-12-19 03:00:00,1494.75
2025-12-19 03:15:00,1494.75
2025-12-19 03:30:00,1494.75
2025-12-19 03:45:00,1494.75
2025-12-19 04:00:00,1494.75
2025-12-19 04:15:00,1494.75
2025-12-19 04:30:00,1494.75
2025-12-19 04:45:00,1494.75
2025-12-19 05:00:00,1494.75
2025-12-19 05:15:00,1494.75
2025-12-19 05:30:00,1494.75
2025-12-19 05:45:00,1494.75
2025-12-19 06:00:00,1494.75
2025-12-19 06:15:00,1494.75
2025-12-19 06:30:00,1494.75
2025-12-19 06:45:00,1699.87
2025-12-19 07:00:00,1674.799
2025-12-19 07:15:00,1694.431
2025-12-19 07:30:00,1785.392
2025-12-19 07:45:00,1783.697
2025-12-19 08:00:00,1840.751
2025-12-19 08:15:00,1837.062
2025-12-19 08:30:00,1749.296
2025-12-19 08:45:00,1522.636
2025-12-19 09:00:00,1486.25
2025-12-19 09:15:00,1486.25
2025-12-19 09:30:00,1486.25
2025-12-19 09:45:00,1486.25
2025-12-19 10:00:00,1491.25
2025-12-19 10:15:00,1491.25
2025-12-19 10:30:00,1491.25
2025-12-19 10:45:00,1491.25
2025-12-19 11:00:00,1491.25
2025-12-19 11:15:00,1491.25
2025-12-19 11:30:00,1491.25
2025-12-19 11:45:00,1491.25
2025-12-19 12:00:00,1481.25
2025-12-19 12:15:00,1481.25
2025-12-19 12:30:00,1481.25
2025-12-19 12:45:00,1481.25
2025-12-19 13:00:00,1491.25
2025-12-19 13:15:00,1491.25
2025-12-19 13:30:00,1491.25
2025-12-19 13:45:00,1491.25
2025-12-19 14:00:00,1491.25
2025-12-19 14:15:00,1491.25
2025-12-19 14:30:00,1491.25
2025-12-19 14:45:00,1491.25
2025-12-19 15:00:00,1494.75
2025-12-19 15:15:00,1494.75
2025-12-19 15:30:00,1565.057
2025-12-19 15:45:00,1800.167
2025-12-19 16:00:00,1926.532
2025-12-19 16:15:00,2007.443
2025-12-19 16:30:00,2044.261
2025-12-19 16:45:00,2034.514
2025-12-19 17:00:00,2003.318
2025-12-19 17:15:00,2065.898
2025-12-19 17:30:00,2122.802
2025-12-19 17:45:00,2014.948
2025-12-19 18:00:00,2011.115
2025-12-19 18:15:00,1986.112
2025-12-19 18:30:00,1955.548
2025-12-19 18:45:00,1898.837
2025-12-19 19:00:00,1880.761
2025-12-19 19:15:00,1929.694
2025-12-19 19:30:00,2005.157
2025-12-19 19:45:00,1917.926
2025-12-19 20:00:00,1880.519
2025-12-19 20:15:00,1882.917
2025-12-19 20:30:00,1905.831
2025-12-19 20:45:00,1864.468
2025-12-19 21:00:00,1866.487
2025-12-19 21:15:00,1902.09
2025-12-19 21:30:00,1965.165
2025-12-19 21:45:00,2048.585
2025-12-19 22:00:00,2190.031
2025-12-19 22:15:00,2187.646
2025-12-19 22:30:00,2094.115
2025-12-19 22:45:00,1978.177
2025-12-19 23:00:00,2146.299
2025-12-19 23:15:00,2100.868
2025-12-19 23:30:00,1906.367
2025-12-19 23:45:00,1868.647
2025-12-20 00:00:00,1942.93
2025-12-20 00:15:00,1873.38
2025-12-20 00:30:00,1948.474
2025-12-20 00:45:00,1867.303
2025-12-20 01:00:00,2014.896
2025-12-20 01:15:00,1921.366
2025-12-20 01:30:00,1819.244
2025-12-20 01:45:00,1689.227
2025-12-20 02:00:00,1681.238
2025-12-20 02:15:00,1598.468
2025-12-20 02:30:00,1571.387
2025-12-20 02:45:00,1512.256
2025-12-20 03:00:00,1516.822
2025-12-20 03:15:00,1512.255
2025-12-20 03:30:00,1555.553
2025-12-20 03:45:00,1605.035
2025-12-20 04:00:00,1668.339
2025-12-20 04:15:00,1707.633
2025-12-20 04:30:00,1760.821
2025-12-20 04:45:00,1812.434
2025-12-20 05:00:00,1829.739
2025-12-20 05:15:00,1926.032
2025-12-20 05:30:00,1777.57
2025-12-20 05:45:00,1704.948
2025-12-20 06:00:00,1639.733
2025-12-20 06:15:00,1768.286
2025-12-20 06:30:00,1918.157
2025-12-20 06:45:00,1976.695
2025-12-20 07:00:00,1688.5
2025-12-20 07:15:00,1572.147
2025-12-20 07:30:00,1523.891
2025-12-20 07:45:00,1683.251
2025-12-20 08:00:00,1773.546
2025-12-20 08:15:00,1858.216
2025-12-20 08:30:00,1970.048
2025-12-20 08:45:00,1692.329
2025-12-20 09:00:00,1669.127
2025-12-20 09:15:00,1736.719
2025-12-20 09:30:00,1803.925
2025-12-20 09:45:00,1794.943
2025-12-20 10:00:00,1660.175
2025-12-20 10:15:00,1702.623
2025-12-20 10:30:00,1699.769
2025-12-20 10:45:00,1783.626
2025-12-20 11:00:00,1781.619
2025-12-20 11:15:00,1780.619
2025-12-20 11:30:00,1678.543
2025-12-20 11:45:00,1521.277
2025-12-20 12:00:00,1832.099
2025-12-20 12:15:00,1830.933
2025-12-20 12:30:00,1820.903
2025-12-20 12:45:00,1847.246
2025-12-20 13:00:00,1840.217
2025-12-20 13:15:00,1843.213
2025-12-20 13:30:00,2002.846
2025-12-20 13:45:00,2089.979
2025-12-20 14:00:00,2134.792
2025-12-20 14:15:00,2120.513
2025-12-20 14:30:00,2033.611
2025-12-20 14:45:00,2218.238
2025-12-20 15:00:00,2144.497
2025-12-20 15:15:00,2035.106
2025-12-20 15:30:00,1948.934
2025-12-20 15:45:00,2076.397
2025-12-20 16:00:00,2016.961
2025-12-20 16:15:00,2066.46
2025-12-20 16:30:00,2041.369
2025-12-20 16:45:00,2010.843
2025-12-20 17:00:00,1952.384
2025-12-20 17:15:00,1881.109
2025-12-20 17:30:00,1876.964
2025-12-20 17:45:00,1844.437
2025-12-20 18:00:00,1819.409
2025-12-20 18:15:00,1818.238
2025-12-20 18:30:00,1833.165
2025-12-20 18:45:00,1869.494
2025-12-20 19:00:00,1865.314
2025-12-20 19:15:00,1778.991
2025-12-20 19:30:00,1736.546
2025-12-20 19:45:00,1662.889
2025-12-20 20:00:00,1713.621
2025-12-20 20:15:00,1712.183
2025-12-20 20:30:00,1734.899
2025-12-20 20:45:00,1711.824
2025-12-20 21:00:00,1644.967
2025-12-20 21:15:00,1832.029
2025-12-20 21:30:00,1846.076
2025-12-20 21:45:00,1807.702
2025-12-20 22:00:00,1904.38
2025-12-20 22:15:00,1907.482
2025-12-20 22:30:00,1773.941
2025-12-20 22:45:00,1696.323
2025-12-20 23:00:00,1748.018
2025-12-20 23:15:00,1576.541
2025-12-20 23:30:00,1435.45
2025-12-20 23:45:00,1432.25
2025-12-21 00:00:00,1530.478
2025-12-21 00:15:00,1718.124
2025-12-21 00:30:00,1772.794
2025-12-21 00:45:00,1584.96
2025-12-21 01:00:00,1594.599
2025-12-21 01:15:00,1536.53
2025-12-21 01:30:00,1458.766
2025-12-21 01:45:00,1452.639
2025-12-21 02:00:00,1523.318
2025-12-21 02:15:00,1510.176
2025-12-21 02:30:00,1547.478
2025-12-21 02:45:00,1523.164
2025-12-21 03:00:00,1520.88
2025-12-21 03:15:00,1508.084
2025-12-21 03:30:00,1516.945
2025-12-21 03:45:00,1526.405
2025-12-21 04:00:00,1459.381
2025-12-21 04:15:00,1429.25
2025-12-21 04:30:00,1429.25
2025-12-21 04:45:00,1429.25
2025-12-21 05:00:00,1429.25
2025-12-21 05:15:00,1429.25
2025-12-21 05:30:00,1429.25
2025-12-21 05:45:00,1429.25
2025-12-21 06:00:00,1429.25
2025-12-21 06:15:00,1429.25
2025-12-21 06:30:00,1429.25
2025-12-21 06:45:00,1454.75
2025-12-21 07:00:00,1627.129
2025-12-21 07:15:00,1708.144
2025-12-21 07:30:00,1773.999
2025-12-21 07:45:00,1867.198
2025-12-21 08:00:00,1976.859
2025-12-21 08:15:00,2253.998
2025-12-21 08:30:00,2305.485
2025-12-21 08:45:00,2250.627
2025-12-21 09:00:00,2238.24
2025-12-21 09:15:00,2355.197
2025-12-21 09:30:00,2485.045
2025-12-21 09:45:00,2484.707
2025-12-21 10:00:00,2674.718
2025-12-21 10:15:00,2729.099
2025-12-21 10:30:00,2828.993
2025-12-21 10:45:00,2721.623
2025-12-21 11:00:00,2820.661
2025-12-21 11:15:00,2651.199
2025-12-21 11:30:00,2577.793
2025-12-21 11:45:00,2516.749
2025-12-21 12:00:00,2893.144
2025-12-21 12:15:00,2803.701
2025-12-21 12:30:00,2851.873
2025-12-21 12:45:00,2779.999
2025-12-21 13:00:00,2731.835
2025-12-21 13:15:00,2629.874
2025-12-21 13:30:00,2588.823
2025-12-21 13:45:00,2477.105
2025-12-21 14:00:00,2364.895
2025-12-21 14:15:00,2407.661
2025-12-21 14:30:00,2399.597
2025-12-21 14:45:00,2401.835
2025-12-21 15:00:00,2388.41
2025-12-21 15:15:00,2304.081
2025-12-21 15:30:00,2334.849
2025-12-21 15:45:00,2337.195
2025-12-21 16:00:00,2504.697
2025-12-21 16:15:00,2636.845
2025-12-21 16:30:00,2735.092
2025-12-21 16:45:00,2561.784
2025-12-21 17:00:00,2729.735
2025-12-21 17:15:00,2868.63
2025-12-21 17:30:00,2767.277
2025-12-21 17:45:00,2721.404
2025-12-21 18:00:00,2691.45
2025-12-21 18:15:00,2585.789
2025-12-21 18:30:00,2447.522
2025-12-21 18:45:00,2363.839
2025-12-21 19:00:00,2323.232
2025-12-21 19:15:00,2310.823
2025-12-21 19:30:00,2286.37
2025-12-21 19:45:00,2277.126
2025-12-21 20:00:00,2311.398
2025-12-21 20:15:00,2364.929
2025-12-21 20:30:00,2449.048
2025-12-21 20:45:00,2376.123
2025-12-21 21:00:00,2259.755
2025-12-21 21:15:00,2292.849
2025-12-21 21:30:00,2321.648
2025-12-21 21:45:00,2172.544
2025-12-21 22:00:00,2258.802
2025-12-21 22:15:00,2243.149
2025-12-21 22:30:00,2034.147
2025-12-21 22:45:00,1975.406
2025-12-21 23:00:00,2008.879
2025-12-21 23:15:00,2026.543
2025-12-21 23:30:00,1869.701
2025-12-21 23:45:00,1827.834
2025-12-22 00:00:00,2164.063
2025-12-22 00:15:00,2154.357
2025-12-22 00:30:00,2435.535
2025-12-22 00:45:00,2529.008
2025-12-22 01:00:00,2424.565
2025-12-22 01:15:00,2344.008
2025-12-22 01:30:00,2249.869
2025-12-22 01:45:00,2186.272
2025-12-22 02:00:00,2020.145
2025-12-22 02:15:00,1981.001
2025-12-22 02:30:00,1922.272
2025-12-22 02:45:00,1871.982
2025-12-22 03:00:00,1807.757
2025-12-22 03:15:00,1852.932
2025-12-22 03:30:00,1878.886
2025-12-22 03:45:00,1857.034
2025-12-22 04:00:00,1818.865
2025-12-22 04:15:00,1800.965
2025-12-22 04:30:00,1813.617
2025-12-22 04:45:00,1858.076
2025-12-22 05:00:00,1879.186
2025-12-22 05:15:00,1944.835
2025-12-22 05:30:00,1843.566
2025-12-22 05:45:00,1758.929
2025-12-22 06:00:00,1699.068
2025-12-22 06:15:00,1870.875
2025-12-22 06:30:00,1920.33
2025-12-22 06:45:00,1995.247
2025-12-22 07:00:00,2154.487
2025-12-22 07:15:00,2247.456
2025-12-22 07:30:00,2476.914
2025-12-22 07:45:00,2545.445
2025-12-22 08:00:00,2657.362
2025-12-22 08:15:00,2709.466
2025-12-22 08:30:00,2797.107
2025-12-22 08:45:00,2698.986
2025-12-22 09:00:00,2720.261
2025-12-22 09:15:00,2631.262
2025-12-22 09:30:00,2533.853
2025-12-22 09:45:00,2485.941
2025-12-22 10:00:00,2427.276
2025-12-22 10:15:00,2406.081
2025-12-22 10:30:00,2518.039
2025-12-22 10:45:00,2748.584
2025-12-22 11:00:00,2755.726
2025-12-22 11:15:00,2740.693
2025-12-22 11:30:00,2634.132
2025-12-22 11:45:00,2514.85
2025-12-22 12:00:00,2798.117
2025-12-22 12:15:00,2776.94
2025-12-22 12:30:00,2847.184
2025-12-22 12:45:00,2876.949
2025-12-22 13:00:00,2912.923
2025-12-22 13:15:00,2900.155
2025-12-22 13:30:00,2857.335
2025-12-22 13:45:00,2838.288
2025-12-22 14:00:00,2785.486
2025-12-22 14:15:00,2677.542
2025-12-22 14:30:00,2536.136
2025-12-22 14:45:00,2395.464
2025-12-22 15:00:00,2277.29
2025-12-22 15:15:00,2305.547
2025-12-22 15:30:00,2293.922
2025-12-22 15:45:00,2270.452
2025-12-22 16:00:00,2322.451
2025-12-22 16:15:00,2414.06
2025-12-22 16:30:00,2534.369
2025-12-22 16:45:00,2333.071
2025-12-22 17:00:00,2384.368
2025-12-22 17:15:00,2228.962
2025-12-22 17:30:00,2238.67
2025-12-22 17:45:00,2189.382
2025-12-22 18:00:00,2236.516
2025-12-22 18:15:00,2274.563
2025-12-22 18:30:00,2276.745
2025-12-22 18:45:00,2168.549
2025-12-22 19:00:00,2120.533
2025-12-22 19:15:00,2086.861
2025-12-22 19:30:00,2041.535
2025-12-22 19:45:00,2049.44
2025-12-22 20:00:00,2090.077
2025-12-22 20:15:00,2092.553
2025-12-22 20:30:00,2206.114
2025-12-22 20:45:00,2210.858
2025-12-22 21:00:00,2150.02
2025-12-22 21:15:00,2077.768
2025-12-22 21:30:00,2069.347
2025-12-22 21:45:00,2071.867
2025-12-22 22:00:00,2101.75
2025-12-22 22:15:00,2049.124
2025-12-22 22:30:00,1967.067
2025-12-22 22:45:00,1916.077
2025-12-22 23:00:00,1822.036
2025-12-22 23:15:00,1887.661
2025-12-22 23:30:00,1840.943
2025-12-22 23:45:00,1827.27
2025-12-23 00:00:00,1768.929
2025-12-23 00:15:00,1875.521
2025-12-23 00:30:00,2043.437
2025-12-23 00:45:00,1999.72
2025-12-23 01:00:00,1908.199
2025-12-23 01:15:00,1846.518
2025-12-23 01:30:00,1823.16
2025-12-23 01:45:00,1858.954
2025-12-23 02:00:00,1858.94
2025-12-23 02:15:00,1875.384
2025-12-23 02:30:00,1801.611
2025-12-23 02:45:00,1760.262
2025-12-23 03:00:00,1764.519
2025-12-23 03:15:00,1727.837
2025-12-23 03:30:00,1699.22
2025-12-23 03:45:00,1673.491
2025-12-23 04:00:00,1650.75
2025-12-23 04:15:00,1640.171
2025-12-23 04:30:00,1603.466
2025-12-23 04:45:00,1615.853
2025-12-23 05:00:00,1643.954
2025-12-23 05:15:00,1648.771
2025-12-23 05:30:00,1661.157
2025-12-23 05:45:00,1599.943
2025-12-23 06:00:00,1576.0
2025-12-23 06:15:00,1670.932
2025-12-23 06:30:00,1806.753
2025-12-23 06:45:00,1842.773
2025-12-23 07:00:00,1894.361
2025-12-23 07:15:00,1884.956
2025-12-23 07:30:00,1954.616
2025-12-23 07:45:00,1998.815
2025-12-23 08:00:00,2087.836
2025-12-23 08:15:00,2227.977
2025-12-23 08:30:00,2328.477
2025-12-23 08:45:00,2575.794
2025-12-23 09:00:00,2682.426
2025-12-23 09:15:00,2657.239
2025-12-23 09:30:00,2620.815
2025-12-23 09:45:00,2581.877
2025-12-23 10:00:00,2711.53
2025-12-23 10:15:00,2728.881
2025-12-23 10:30:00,2831.564
2025-12-23 10:45:00,2936.299
2025-12-23 11:00:00,2969.572
2025-12-23 11:15:00,2970.219
2025-12-23 11:30:00,3024.12
2025-12-23 11:45:00,2972.058
2025-12-23 12:00:00,3322.144
2025-12-23 12:15:00,3233.938
2025-12-23 12:30:00,3205.26
2025-12-23 12:45:00,3175.611
2025-12-23 13:00:00,3320.18
2025-12-23 13:15:00,3336.622
2025-12-23 13:30:00,3361.941
2025-12-23 13:45:00,3168.286
2025-12-23 14:00:00,2901.967
2025-12-23 14:15:00,2703.696
2025-12-23 14:30:00,2558.55
2025-12-23 14:45:00,2604.468
2025-12-23 15:00:00,2780.218
